0 0.000 0.002 0.000 0.000 0.000 0.000 0.087 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.664 
1 0.000 0.002 0.000 0.000 0.000 0.579 0.062 0.000 0.000 0.000 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.664 
2 0.000 0.002 0.000 0.000 0.000 0.550 0.065 0.000 0.000 0.000 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.667 
3 0.000 0.002 0.000 0.000 0.000 0.600 0.061 0.000 0.000 0.000 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.650 
4 0.000 0.002 0.000 0.000 0.000 0.545 0.294 0.000 0.000 0.000 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.644 
5 0.000 0.002 0.000 0.000 0.000 0.632 0.260 0.000 0.000 0.000 0.003 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.649 
6 0.000 0.004 0.000 0.000 0.000 0.600 0.273 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.668 
7 0.000 0.004 0.000 0.000 0.000 0.522 0.272 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.699 
8 0.000 0.008 0.000 0.000 0.000 0.500 0.265 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.731 
9 0.000 0.011 0.000 0.000 0.000 0.480 0.268 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.739 
10 0.000 0.011 0.000 0.000 0.000 0.500 0.275 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.753 
11 0.000 0.011 0.000 0.000 0.000 0.583 0.247 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.734 
12 0.000 0.012 0.000 0.000 0.000 0.609 0.239 0.002 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.732 
13 0.000 0.014 0.000 0.000 0.000 0.577 0.237 0.002 0.000 0.004 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.740 
14 0.000 0.014 0.079 0.000 0.000 0.533 0.253 0.002 0.000 0.004 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.719 
15 0.000 0.014 0.078 0.000 0.000 0.583 0.247 0.002 0.000 0.004 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.705 
16 0.000 0.015 0.080 0.000 0.000 0.667 0.278 0.002 0.000 0.004 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.701 
17 0.000 0.015 0.085 0.000 0.000 0.636 0.253 0.026 0.000 0.004 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.706 
18 0.000 0.017 0.091 0.000 0.000 0.727 0.425 0.025 0.000 0.004 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.710 
