0 225 480 57 82 171 4 11 395 178 226 350 369 604 545 14 153 226 558 98 166 2273 515 
1 241 452 73 83 172 4 11 393 176 227 351 367 610 520 15 154 241 546 93 177 2288 528 
2 250 438 71 80 168 4 11 396 164 229 352 371 627 514 15 160 243 550 92 177 2331 542 
3 247 433 73 79 171 4 11 390 183 238 342 364 655 485 30 163 250 534 114 187 2323 519 
4 253 431 77 78 174 5 9 405 184 232 342 361 660 481 27 170 249 516 131 192 2334 493 
5 248 433 80 80 171 5 9 421 186 246 340 360 664 467 29 175 256 508 130 214 2337 478 
6 247 440 79 77 168 5 8 432 190 250 345 368 692 449 30 172 271 492 134 227 2337 476 
7 244 455 79 76 166 4 8 432 194 257 364 369 691 438 46 175 275 490 159 215 2378 451 
8 242 461 82 73 159 4 9 424 195 260 363 376 699 436 47 180 288 484 157 230 2312 461 
9 244 448 90 73 156 4 9 427 188 251 364 372 712 435 46 183 290 466 179 246 2275 469 
10 236 458 93 68 159 4 10 432 188 254 375 375 719 434 47 187 307 444 182 313 2196 481 
11 232 452 98 68 169 4 22 443 179 247 372 377 724 438 47 188 327 419 198 400 2079 487 
12 233 464 95 65 168 4 20 460 183 227 375 380 731 435 48 188 350 401 208 401 2085 495 
13 236 464 94 66 163 3 21 457 184 222 371 388 720 465 47 190 350 404 188 429 2095 496 
14 234 468 93 64 161 3 20 459 188 214 376 397 733 466 48 195 352 395 182 436 2127 500 
15 236 459 91 64 163 3 19 470 202 222 356 411 746 460 48 195 354 411 187 431 2133 504 
16 230 478 89 66 165 3 20 474 201 227 377 386 748 459 49 191 356 409 189 426 2169 506 
17 232 473 85 66 163 3 21 476 192 223 385 389 751 468 47 193 358 418 194 425 2196 509 
18 231 464 86 67 169 2 20 471 188 228 380 392 765 482 47 197 348 423 190 443 2203 517 
19 224 460 86 68 174 2 20 478 175 226 380 385 758 482 49 194 331 417 203 446 2236 520 
20 217 454 93 56 173 2 20 475 175 222 379 358 766 477 81 192 336 421 202 441 2258 533 
21 212 472 93 58 174 23 18 462 192 222 385 380 751 470 79 191 343 402 218 505 2213 484 
22 214 473 93 57 168 24 19 467 197 227 395 381 752 474 82 192 372 398 206 515 2241 474 
23 201 488 110 59 172 28 21 475 192 228 391 384 765 478 81 190 365 394 222 515 2264 475 
24 203 490 109 57 167 29 21 483 193 231 391 392 775 482 79 185 354 395 232 571 2241 481 
25 202 480 116 57 170 29 22 482 191 229 394 386 777 498 78 184 345 390 227 596 2259 489 
26 208 478 117 58 167 30 22 493 184 224 386 396 843 440 70 179 354 381 231 591 2279 484 
27 205 481 120 58 168 32 22 499 183 229 388 397 866 442 71 177 353 387 231 619 2259 483 
28 208 479 125 57 169 33 22 507 183 235 396 402 842 441 104 178 334 389 239 625 2274 495 
29 214 492 128 57 172 35 22 516 179 241 404 406 861 435 106 180 338 384 245 619 2300 503 
30 215 485 130 57 177 32 23 513 164 243 400 403 862 439 111 176 356 376 253 622 2297 501 
31 221 489 133 55 177 32 22 527 173 233 411 399 864 445 112 182 360 366 253 637 2313 512 
32 225 493 131 57 179 29 21 526 177 232 396 402 859 455 130 188 365 364 228 677 2320 527 
33 228 493 132 54 178 25 20 521 179 235 390 404 852 458 132 190 372 366 226 700 2329 523 
34 234 487 128 57 177 23 21 526 175 231 390 397 862 454 137 192 366 363 232 708 2336 521 
35 229 487 133 58 174 21 21 534 172 229 377 398 877 449 136 192 361 369 231 708 2376 533 
36 233 489 134 60 178 21 21 527 169 233 386 415 890 453 134 190 356 377 235 723 2412 523 
37 242 489 128 58 178 20 19 529 162 238 388 454 868 467 113 187 373 379 207 771 2366 530 
38 241 493 137 59 177 18 14 539 161 238 395 453 864 464 120 190 388 374 207 823 2329 531 
39 239 498 135 63 178 18 14 542 166 236 394 450 842 473 121 189 396 379 206 857 2291 537 
40 235 520 134 67 176 17 15 546 167 228 399 489 808 477 117 194 405 388 210 939 2189 538 
41 230 522 128 69 177 18 15 544 166 225 410 505 799 483 129 194 407 392 209 992 2087 537 
42 229 520 128 71 176 18 15 553 160 224 425 566 732 492 132 198 451 362 200 977 2122 539 
43 229 523 125 75 180 21 15 564 161 226 413 582 730 503 130 195 460 369 199 960 2167 534 
44 233 527 123 71 187 40 15 576 160 224 423 578 722 491 129 197 460 364 197 935 2182 498 
45 240 537 128 72 189 38 15 577 156 219 421 583 731 489 129 192 450 369 194 911 2201 502 
46 238 548 151 80 169 58 16 581 160 220 405 620 739 478 124 190 438 378 203 897 2227 478 
47 245 546 153 84 166 61 15 608 161 223 411 622 744 462 122 204 407 382 200 909 2269 481 
48 249 558 153 83 169 63 16 624 165 227 412 630 762 430 122 203 399 379 203 870 2336 477 
49 236 566 154 77 171 68 15 638 170 229 416 629 779 436 119 203 399 387 200 892 2345 470 
50 241 568 153 77 178 71 17 650 167 235 419 629 787 432 117 201 378 386 205 889 2349 484 
51 251 575 151 78 183 72 17 632 182 238 399 652 782 437 119 205 380 386 204 874 2351 493 
52 251 580 151 79 182 75 18 601 196 243 404 651 787 442 118 200 381 387 188 876 2380 514 
53 262 586 148 82 177 87 17 546 247 229 409 651 802 453 120 192 384 387 196 882 2344 523 
54 271 606 149 83 181 89 17 559 241 231 408 664 802 458 120 194 387 385 201 891 2279 493 
55 272 597 155 87 182 91 16 591 239 231 411 695 789 462 121 196 391 392 217 881 2257 459 
56 275 603 161 87 180 93 16 597 239 239 424 702 802 463 125 202 370 386 239 898 2214 468 
57 274 604 160 85 182 94 16 604 228 232 422 694 800 456 133 205 368 390 246 915 2168 473 
58 281 600 161 87 179 97 16 608 221 235 428 689 811 460 127 202 373 380 271 943 2097 481 
59 285 605 162 87 188 94 14 616 233 215 425 703 811 462 124 203 381 380 254 950 2152 486 
