0 0 1 0 0 3 0 0 8 0 4 0 0 0 1 0 0 0 4 0 0 7 0 28
1 0 2 0 0 0 0 0 0 0 11 0 0 0 1 0 0 0 7 0 0 1 0 22
2 0 0 0 0 0 0 0 1 5 13 0 0 0 13 0 0 0 3 0 0 10 0 45
3 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 10 0 3 0 0 0 0 20
4 0 8 0 0 0 0 0 1 10 0 20 12 1 6 0 0 0 14 0 0 0 0 72
5 1 5 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 13 0 0 18 0 39
6 0 1 0 0 0 0 0 0 0 0 0 0 19 11 0 0 1 0 0 0 7 0 39
7 14 0 0 0 0 0 0 0 0 0 0 1 0 23 0 0 0 3 0 0 1 0 42
8 0 22 0 0 1 0 0 12 0 1 0 0 0 1 0 0 12 0 0 0 9 0 58
9 21 21 0 0 0 0 0 13 0 9 7 0 0 6 1 0 0 12 0 0 20 0 110
10 0 0 0 0 0 0 7 0 0 0 0 14 10 0 0 0 0 0 0 0 53 0 84
11 5 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 56 0 62
12 1 0 0 0 0 0 0 0 0 18 0 0 1 0 0 0 0 3 0 0 32 0 55
13 0 1 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 10 0 0 31 0 56
14 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 38 0 39
15 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 40 0 41
16 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 8 21 0 32
17 0 0 0 0 0 0 0 0 7 0 1 0 0 0 0 0 0 16 0 0 7 0 31
18 0 0 16 0 0 0 0 0 13 1 0 0 0 1 0 0 28 0 0 0 2 0 61
19 0 0 0 0 0 0 0 0 0 1 0 0 1 27 0 0 0 4 0 1 23 0 57
20 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 2 0 17
21 0 9 0 0 0 0 0 0 0 13 0 0 1 2 0 0 0 0 0 13 1 0 39
22 0 13 0 0 0 0 0 0 18 1 0 0 0 0 0 0 0 0 0 0 73 0 105
23 1 1 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 2 0 21
24 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 11 0 13
25 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 15 0 0 0 0 0 0 18
26 0 1 0 0 0 0 0 10 3 26 1 10 0 0 0 0 0 0 0 0 16 0 67
27 0 0 1 0 0 0 0 11 0 0 1 0 0 6 0 0 0 0 1 0 0 0 20
28 1 0 0 0 0 0 0 0 0 0 0 0 12 8 0 0 1 0 0 0 17 0 39
29 14 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 1 0 27
30 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 14 0 20
31 0 0 10 0 0 0 0 0 0 0 0 0 0 0 11 0 0 1 0 0 0 0 22
32 23 0 0 0 0 0 0 0 0 0 0 0 1 14 0 0 0 0 0 0 0 0 38
33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47 0 47
34 0 0 0 1 0 0 0 0 0 8 0 0 1 0 0 0 0 0 0 0 13 0 23
35 0 14 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 23 0 51
36 0 24 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25
37 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 18
38 1 1 0 0 0 0 0 0 4 0 1 0 0 0 0 0 0 0 0 0 1 0 8
39 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 2
40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 12 0 26
41 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 10 11 0 0 37 0 62
42 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 18 0 22
43 0 1 0 0 0 0 0 11 0 0 0 0 10 0 0 0 0 0 0 0 0 0 22
44 13 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 6 20 0 49
45 0 0 0 0 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 8 1 0 31
46 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 17
47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3
48 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 45 0 55
49 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 3
50 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 11 0 0 16 0 28
51 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 29
52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 13
53 0 0 0 0 0 0 1 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 14
54 0 0 1 0 0 0 0 17 1 0 0 1 0 1 0 0 0 0 0 0 19 0 40
55 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 13 12 0 53
56 0 11 0 0 2 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 41 0 67
57 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 10 0 0 73 0 84
58 0 1 0 11 0 0 0 0 1 0 0 0 12 0 0 0 0 32 0 0 2 0 59
59 0 0 0 0 0 0 0 1 0 16 0 0 0 0 12 0 0 0 0 0 34 0 63
60 1 0 0 0 0 0 0 0 0 1 6 0 0 1 0 0 0 0 0 0 0 0 9
61 1 0 0 0 0 0 0 0 1 0 0 0 0 6 0 0 13 0 0 1 1 0 23
62 16 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 18
63 0 27 0 0 0 0 0 0 0 0 0 0 0 13 31 0 0 0 0 1 24 0 96
64 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2
65 13 12 0 0 0 0 0 1 0 0 0 13 0 1 0 0 0 0 0 0 23 0 63
66 0 0 0 0 0 0 0 0 9 0 0 33 9 0 0 0 0 1 20 1 4 0 77
67 0 0 0 0 0 0 0 0 9 1 22 0 1 0 0 0 0 0 0 0 0 0 33
68 0 0 0 0 0 0 0 0 1 0 1 0 1 0 17 0 0 0 0 0 50 0 70
69 0 0 24 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 18 0 45
70 9 0 0 0 0 0 0 0 1 0 0 0 10 0 1 0 0 0 0 0 60 0 81
71 0 0 0 0 0 0 0 0 0 18 1 0 1 0 0 0 0 0 0 0 11 0 31
72 0 0 1 0 0 0 0 18 11 0 0 21 0 0 0 0 0 0 0 0 46 0 97
73 0 0 0 0 0 0 0 0 0 0 0 1 0 41 14 0 0 0 0 6 1 0 63
74 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 13 1 0 35
75 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 10 14 0 0 22 0 47
76 0 0 0 0 0 0 0 18 0 0 0 0 1 0 0 0 0 11 0 42 0 0 72
77 0 9 0 0 0 0 0 18 0 9 13 34 0 1 1 0 0 8 0 1 1 0 95
78 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 46 0 49
79 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 0 1 16 0 47
80 0 0 5 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 9 0 9 0 25
81 0 0 0 0 0 0 0 0 0 13 0 0 0 5 0 1 0 0 0 0 0 0 19
82 0 0 0 0 0 0 0 0 11 0 0 0 0 4 1 0 0 0 0 1 18 0 35
83 0 0 0 0 0 11 0 0 1 0 0 0 0 1 0 0 0 0 0 8 11 0 32
84 0 14 0 0 1 11 0 0 0 0 0 0 0 2 0 0 2 0 0 8 0 0 38
85 0 4 0 21 0 0 0 0 0 0 0 0 10 0 0 0 2 0 0 0 22 0 59
86 0 0 81 0 0 0 0 0 1 0 0 0 0 0 0 0 0 5 0 6 40 0 133
87 21 0 0 0 0 0 0 0 0 0 5 0 1 0 0 0 1 0 0 0 1 0 29
88 0 0 0 0 0 0 0 0 9 0 0 0 20 0 0 0 0 1 0 0 16 0 46
89 0 0 15 0 0 0 0 1 0 0 4 1 0 17 0 0 0 0 0 0 12 0 50
90 0 0 0 0 0 0 7 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 8
91 1 7 16 0 1 0 15 4 1 0 0 0 13 0 0 0 0 0 1 0 1 0 60
92 0 0 0 0 2 0 0 0 0 0 0 0 10 0 0 0 1 1 1 0 43 0 58
93 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 74 0 90
94 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 2 79 0 92
95 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 20 0 36
96 0 0 0 0 0 0 0 0 0 0 0 0 14 15 1 11 0 0 2 12 17 0 72
97 21 0 0 0 1 0 0 0 0 0 0 0 0 15 0 0 9 0 1 1 5 0 53
98 0 0 0 0 0 1 0 0 0 0 0 0 0 14 0 0 0 42 0 0 1 0 58
99 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 7 9 0 20
100 1 0 10 0 0 0 1 0 0 0 1 0 0 4 1 0 0 0 0 1 8 0 27
101 0 0 0 0 0 0 0 2 0 22 0 1 18 0 0 0 1 0 0 13 21 0 78
102 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 10 2 1 0 16
103 0 0 0 0 0 0 0 0 0 0 0 15 1 0 12 0 0 0 0 0 17 0 45
104 1 0 0 0 0 0 0 13 0 0 0 0 12 0 0 1 0 0 1 0 1 0 29
105 0 0 0 0 0 0 0 0 0 0 0 0 8 0 101 0 0 0 0 0 12 0 121
106 0 6 0 0 0 0 0 0 10 0 0 0 10 14 0 0 0 16 0 0 1 0 57
107 0 0 0 0 0 0 0 0 11 0 1 2 10 1 1 0 0 0 0 0 47 0 73
108 0 17 0 0 0 0 0 16 0 1 17 1 0 0 0 0 2 0 0 7 3 0 64
109 10 0 0 0 11 0 0 10 0 0 8 23 0 16 1 0 0 0 0 2 17 0 98
110 0 1 1 0 0 0 0 0 0 0 1 1 0 22 0 0 0 0 0 11 38 0 75
111 0 0 0 0 0 0 0 0 2 1 0 0 6 1 0 0 0 0 0 0 37 0 47
112 0 1 0 1 0 0 0 0 34 0 0 0 0 11 0 0 12 1 0 0 2 0 62
113 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 14 0 0 29
114 0 0 0 0 0 0 0 0 0 0 0 9 2 0 2 0 0 0 1 0 0 0 14
115 0 0 0 0 0 0 1 0 0 1 0 0 9 0 0 0 0 0 16 0 17 0 44
116 0 1 0 0 0 0 0 0 0 0 0 0 1 0 22 0 0 0 0 0 1 0 25
117 6 1 0 0 0 0 0 0 0 50 18 0 12 0 10 0 0 0 0 0 1 0 98
118 0 46 0 0 0 0 0 0 0 0 0 0 1 9 0 0 0 0 0 0 9 0 65
119 1 31 0 0 13 20 0 0 0 0 36 0 1 0 1 0 0 0 0 0 13 0 116
