0 0 1 0 0 0 0 0 0 5 0 0 0 0 16 0 0 0 14 0 0 27 0 63
1 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 2 21 33 0 17 0 76
2 0 0 0 0 0 0 0 0 0 1 0 1 0 19 0 0 0 15 0 0 38 0 74
3 0 0 0 0 0 0 0 0 0 0 6 10 0 25 0 0 0 22 2 0 2 0 67
4 32 0 0 0 0 0 0 0 0 0 0 0 9 13 0 0 0 3 0 0 18 0 75
5 0 0 0 0 0 0 0 0 26 0 38 0 0 12 0 0 0 0 0 0 4 0 80
6 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 22 0 0 2 0 25
7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 33 0 59
8 0 1 0 0 0 0 0 0 0 13 0 0 19 1 0 0 0 1 0 0 0 0 35
9 0 21 0 0 0 0 0 0 10 2 0 1 0 1 0 0 0 0 0 0 7 0 42
10 0 49 0 0 0 0 0 0 0 7 0 0 0 24 0 0 0 0 0 0 0 0 80
11 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 15 0 17
12 1 1 0 0 0 0 0 0 27 0 1 0 0 0 0 0 0 0 0 0 0 0 30
13 0 0 0 0 0 0 0 0 0 22 0 0 0 0 0 0 0 0 0 0 21 0 43
14 28 0 0 0 0 0 0 0 0 0 0 44 1 1 0 0 0 8 8 0 1 0 91
15 0 0 0 0 0 0 0 0 0 0 20 0 1 11 0 0 0 1 0 0 17 0 50
16 0 0 0 0 0 0 0 0 0 0 18 0 66 0 0 0 0 1 0 0 21 0 106
17 0 1 0 0 0 0 0 0 0 0 1 0 0 47 0 0 0 8 0 0 20 0 77
18 4 1 0 0 0 0 0 0 0 0 19 0 0 13 0 0 0 0 0 0 0 0 37
19 0 0 0 0 0 0 0 0 0 6 1 0 0 0 0 0 0 0 0 0 19 0 26
20 0 5 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 8
21 0 0 0 0 0 0 0 1 0 17 0 0 0 0 0 0 6 0 0 0 48 0 72
22 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 3
23 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 15
24 0 1 0 0 0 0 0 0 2 0 0 0 12 0 0 0 0 28 0 0 32 0 75
25 0 0 0 0 0 0 0 0 16 0 0 1 17 0 0 0 0 14 0 0 0 0 48
26 0 19 0 1 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 1 0 32
27 0 0 0 0 0 0 0 0 0 1 0 0 1 18 0 0 0 0 0 0 1 0 21
28 16 0 0 0 0 0 0 0 0 0 0 1 0 29 0 0 0 31 0 0 92 0 169
29 0 31 0 0 0 0 0 0 0 0 0 0 40 0 0 0 0 0 0 0 42 0 113
30 0 7 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 82 0 91
31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9
32 0 0 0 0 0 0 0 0 0 0 30 0 9 0 0 0 0 1 15 0 1 0 56
33 13 0 0 0 0 0 0 0 0 0 0 27 0 20 0 0 0 0 0 0 24 0 84
34 0 0 0 0 0 0 0 0 0 0 0 1 26 2 0 0 0 0 0 0 0 0 29
35 0 0 0 0 0 0 0 0 0 0 0 0 1 13 0 0 0 0 0 0 1 0 15
