0 263 431 61 97 147 36 31 413 262 295 393 334 531 535 39 167 207 511 130 198 2327 5214 
1 266 413 72 98 151 177 31 411 267 299 386 337 540 520 40 172 211 505 136 213 2326 5035 
2 263 421 73 100 145 209 51 402 278 304 397 330 566 500 43 174 219 487 139 221 2327 4947 
3 267 423 101 102 147 219 70 413 283 303 406 334 584 493 44 175 219 472 148 220 2349 4887 
4 271 416 114 100 147 237 99 422 294 308 439 343 594 485 43 176 219 476 152 246 2314 4769 
5 262 417 121 97 149 320 99 432 339 350 473 348 604 480 42 169 227 470 151 267 2323 4612 
6 267 431 134 97 142 326 99 447 347 363 477 345 614 473 40 168 233 452 155 268 2335 4649 
7 272 427 137 97 149 331 102 451 358 366 498 340 627 467 38 168 239 446 153 303 2315 4752 
8 276 423 153 100 151 347 106 455 374 369 498 335 625 456 40 173 248 440 155 319 2325 4843 
9 276 478 150 107 149 384 101 460 359 390 492 352 642 450 41 168 246 416 179 325 2365 4846 
10 276 490 148 108 145 403 97 467 357 425 494 348 663 431 39 170 246 394 188 335 2365 4897 
11 273 509 152 107 144 413 96 473 370 437 496 347 673 419 36 167 245 400 191 347 2356 4957 
12 262 544 168 103 144 460 92 478 378 431 513 350 698 404 38 169 249 404 194 348 2352 4943 
13 290 529 182 93 148 508 92 478 385 441 519 362 684 408 56 168 251 405 190 363 2373 4968 
14 354 480 180 98 145 576 95 482 383 452 565 363 690 408 60 171 248 406 197 363 2376 4986 
15 364 492 179 97 144 605 99 488 393 469 610 360 690 418 59 176 248 404 206 399 2367 4975 
16 375 482 183 93 170 597 103 481 403 483 603 348 686 412 73 181 256 408 205 420 2372 5050 
17 379 487 197 90 173 622 104 487 408 487 625 353 690 424 77 210 243 415 217 410 2369 5067 
18 387 486 193 101 173 709 105 490 419 516 618 373 666 422 97 204 251 403 219 427 2384 5052 
19 387 506 191 103 198 716 104 511 408 520 640 380 642 419 113 204 252 407 224 509 2276 5116 
20 389 513 192 104 205 719 109 534 374 534 659 387 640 418 116 210 255 415 222 543 2206 5120 
21 393 553 193 103 229 700 108 530 379 537 663 384 626 412 149 217 256 418 219 609 2115 5136 
22 390 574 220 107 226 709 108 532 386 537 677 378 622 411 150 213 260 418 222 622 2145 5179 
23 369 608 224 104 220 763 111 535 394 544 728 364 623 427 172 225 253 419 218 634 2144 5201 
24 372 627 235 98 226 776 116 550 388 553 793 342 612 440 175 225 259 419 217 645 2171 5242 
25 362 635 234 100 215 889 117 563 399 554 813 345 606 434 187 229 254 417 218 675 2152 5264 
26 361 650 241 104 263 890 119 558 425 571 834 346 616 446 185 232 268 427 223 727 2146 5165 
27 362 663 253 105 289 866 163 597 428 576 884 344 614 448 185 228 268 433 227 748 2138 5009 
28 366 716 277 106 295 845 205 703 449 579 938 344 630 455 181 214 264 433 231 796 2121 4724 
29 367 746 300 108 298 901 216 756 422 585 974 319 645 457 198 215 268 440 227 802 2116 4548 
