0 0 0 0 0 0 0 0 0 0 12 0 0 0 1 0 0 0 12 0 0 9 0 34
1 0 5 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 17 0 25
2 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 15 0 0 0 0 21
3 1 0 0 0 0 0 0 0 0 1 0 0 0 15 0 0 0 1 0 0 0 0 18
4 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 17 0 34
5 0 0 0 0 0 0 0 6 0 0 4 0 0 6 0 0 0 1 0 1 24 0 42
6 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 9 0 0 11 0 22
7 9 0 0 0 0 0 8 9 0 0 0 0 0 0 0 0 0 20 0 0 28 0 74
8 1 19 0 0 1 0 0 0 0 0 0 0 2 12 0 0 0 13 0 10 0 0 58
9 0 3 0 0 0 0 0 8 0 0 0 0 13 2 0 0 0 7 0 0 0 0 33
10 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 10 0 0 48 0 69
11 0 0 6 0 15 0 0 0 0 0 0 0 8 0 0 0 0 16 0 0 48 0 93
12 0 0 0 0 0 0 0 13 0 0 0 0 0 1 0 0 0 0 0 0 0 0 14
13 1 1 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 10 0 0 24 0 47
14 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 20 0 0 0 0 21
15 0 0 0 0 0 0 0 2 0 0 1 0 1 6 0 0 0 12 0 0 0 0 22
16 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 23
17 0 0 0 0 0 0 0 0 12 0 0 0 2 0 0 0 0 0 0 0 15 0 29
18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 2 0 18
19 0 0 0 0 0 0 0 0 6 0 17 0 8 0 0 0 0 0 0 1 46 0 78
20 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 19 0 20
21 11 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 25 0 39
22 0 17 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 2 0 24
23 0 0 1 0 0 0 0 0 0 20 0 0 0 3 0 0 0 0 0 1 31 0 56
24 0 0 0 0 0 0 0 0 11 2 0 0 0 1 0 0 0 7 0 0 0 0 21
25 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 8
26 0 0 0 0 0 0 0 22 0 0 9 0 8 0 0 0 0 15 0 0 0 0 54
27 18 0 0 0 0 0 0 1 14 0 0 0 1 12 0 0 0 0 1 0 2 0 49
28 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 2
29 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 27 0 50
30 0 0 0 0 0 0 0 12 0 0 36 1 1 26 0 0 0 0 0 0 1 0 77
31 0 1 0 0 0 0 0 2 0 0 0 0 14 0 0 0 0 0 0 19 1 0 37
32 0 10 0 0 0 0 16 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 28
33 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 19 0 23
34 0 4 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 53 0 63
35 0 0 0 0 0 0 0 0 10 0 0 14 0 0 0 0 0 0 0 0 0 0 24
36 0 0 0 0 0 0 0 0 0 1 22 0 0 0 0 0 0 0 0 0 0 0 23
37 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 3
38 0 0 0 0 0 0 12 0 0 0 0 0 2 1 0 0 0 12 0 1 39 0 67
39 0 33 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 19 0 70
40 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 3 0 7 92 0 118
41 1 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 15 38 0 70
42 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 4
43 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 13 0 18
44 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4
45 0 25 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 30
46 0 10 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 2 0 14
47 0 0 0 0 0 0 0 16 22 1 0 0 0 0 0 0 0 0 3 17 2 0 61
48 0 0 0 0 0 15 0 11 1 0 0 0 0 6 0 0 0 1 0 4 0 0 38
49 0 14 0 0 0 0 19 0 12 13 0 0 0 0 0 0 0 1 0 0 16 0 75
50 0 0 0 0 0 0 0 10 2 15 2 0 0 0 0 0 0 18 0 0 27 0 74
51 0 0 0 0 0 0 14 0 31 1 0 0 1 0 0 0 0 10 0 0 0 0 57
