0 0.000 0.027 0.000 0.000 0.000 0.333 0.130 0.000 0.089 0.067 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.717 
1 0.000 0.027 0.385 0.000 0.000 0.333 0.288 0.025 0.101 0.079 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.711 
2 0.000 0.057 0.358 0.000 0.000 0.692 0.311 0.076 0.102 0.085 0.028 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.709 
3 0.000 0.055 0.378 0.000 0.000 0.708 0.302 0.126 0.141 0.091 0.051 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.709 
4 0.000 0.058 0.343 0.000 0.000 0.667 0.438 0.146 0.140 0.161 0.075 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.708 
5 0.000 0.059 0.448 0.000 0.000 0.636 0.427 0.145 0.132 0.167 0.075 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.708 
6 0.000 0.072 0.442 0.000 0.000 0.667 0.407 0.138 0.138 0.171 0.078 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.703 
7 0.000 0.073 0.420 0.000 0.000 0.702 0.457 0.146 0.158 0.174 0.077 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.698 
8 0.000 0.074 0.480 0.000 0.000 0.756 0.479 0.145 0.156 0.174 0.071 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.697 
9 0.000 0.072 0.462 0.000 0.000 0.732 0.515 0.133 0.153 0.175 0.069 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.700 
10 0.000 0.070 0.453 0.000 0.000 0.682 0.525 0.141 0.156 0.164 0.072 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.696 
11 0.000 0.068 0.376 0.043 0.000 0.689 0.531 0.156 0.136 0.164 0.077 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.701 
12 0.000 0.068 0.373 0.043 0.006 0.698 0.536 0.159 0.131 0.172 0.074 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.695 
13 0.000 0.067 0.376 0.043 0.006 0.769 0.510 0.207 0.124 0.166 0.069 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.698 
14 0.000 0.065 0.401 0.057 0.023 0.731 0.495 0.203 0.120 0.168 0.064 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.700 
15 0.000 0.061 0.405 0.055 0.022 0.738 0.468 0.228 0.202 0.204 0.094 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.699 
16 0.000 0.061 0.420 0.057 0.022 0.710 0.529 0.230 0.206 0.216 0.133 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.703 
17 0.000 0.089 0.509 0.054 0.022 0.682 0.578 0.229 0.217 0.211 0.191 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.706 
18 0.000 0.087 0.518 0.063 0.022 0.706 0.591 0.224 0.235 0.208 0.192 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.706 
19 0.000 0.084 0.561 0.061 0.022 0.700 0.578 0.228 0.236 0.244 0.191 0.000 0.000 0.000 0.000 0.000 0.004 0.000 0.000 0.000 0.000 0.706 
20 0.000 0.082 0.555 0.070 0.021 0.694 0.590 0.240 0.229 0.263 0.199 0.000 0.000 0.000 0.000 0.000 0.004 0.000 0.000 0.000 0.000 0.704 
21 0.000 0.083 0.540 0.083 0.021 0.753 0.593 0.246 0.226 0.258 0.224 0.000 0.000 0.000 0.000 0.000 0.004 0.000 0.000 0.000 0.000 0.700 
22 0.008 0.076 0.508 0.084 0.021 0.779 0.580 0.249 0.227 0.255 0.232 0.000 0.000 0.000 0.000 0.000 0.004 0.000 0.000 0.000 0.000 0.700 
23 0.008 0.077 0.494 0.083 0.020 0.800 0.569 0.245 0.238 0.259 0.216 0.000 0.000 0.000 0.000 0.000 0.004 0.000 0.000 0.000 0.000 0.704 
24 0.004 0.078 0.488 0.094 0.020 0.786 0.590 0.239 0.246 0.245 0.233 0.000 0.000 0.000 0.000 0.000 0.004 0.000 0.000 0.000 0.000 0.702 
25 0.004 0.077 0.486 0.086 0.020 0.770 0.583 0.237 0.276 0.234 0.236 0.000 0.000 0.000 0.000 0.000 0.004 0.000 0.000 0.000 0.000 0.698 
26 0.004 0.080 0.486 0.085 0.020 0.730 0.581 0.237 0.274 0.224 0.231 0.000 0.000 0.000 0.000 0.000 0.004 0.000 0.000 0.000 0.000 0.694 
27 0.000 0.082 0.508 0.097 0.020 0.733 0.554 0.255 0.303 0.226 0.230 0.000 0.000 0.000 0.000 0.000 0.004 0.000 0.000 0.000 0.000 0.696 
28 0.000 0.079 0.515 0.098 0.020 0.696 0.561 0.257 0.308 0.232 0.256 0.000 0.000 0.000 0.000 0.000 0.004 0.000 0.000 0.000 0.000 0.707 
29 0.000 0.091 0.523 0.086 0.015 0.714 0.592 0.267 0.307 0.234 0.270 0.000 0.000 0.000 0.000 0.000 0.004 0.000 0.000 0.000 0.000 0.710 
30 0.000 0.091 0.551 0.100 0.015 0.740 0.615 0.254 0.349 0.246 0.273 0.000 0.000 0.000 0.000 0.000 0.004 0.000 0.000 0.000 0.000 0.708 
31 0.000 0.090 0.528 0.098 0.015 0.786 0.615 0.262 0.352 0.274 0.294 0.000 0.000 0.000 0.000 0.000 0.004 0.000 0.000 0.000 0.000 0.707 
