0 278 585 102 79 189 96 132 490 247 305 469 371 601 501 15 190 221 548 98 198 2295 52087 
1 275 656 248 76 192 170 259 544 334 321 571 374 606 494 14 193 219 546 93 198 2304 51175 
2 273 828 321 81 188 263 356 613 452 484 659 377 602 481 8 198 218 541 95 207 2294 50233 
3 275 965 399 80 190 339 435 674 489 539 824 391 619 475 7 204 219 520 96 228 2304 49332 
4 282 1133 474 83 194 469 506 776 624 663 927 387 626 462 17 203 214 496 117 227 2324 48191 
5 283 1254 573 83 199 548 647 855 680 757 1029 384 645 439 15 205 227 478 125 229 2353 47407 
6 276 1317 603 87 202 617 664 896 702 789 1115 388 650 453 17 206 234 487 117 223 2376 48120 
7 279 1344 655 82 207 636 687 958 741 824 1131 381 651 449 19 206 228 472 119 251 2377 48785 
8 289 1386 685 82 203 656 712 1025 789 847 1159 385 655 457 19 206 230 461 123 307 2311 49360 
9 297 1435 741 85 220 677 749 1065 766 915 1199 395 657 460 20 211 236 436 124 355 2245 49939 
10 285 1505 814 85 230 677 796 1091 809 951 1204 397 637 460 35 211 246 430 130 377 2195 50410 
11 278 1540 869 81 232 708 823 1174 818 968 1246 392 633 467 38 214 258 422 127 447 2099 51008 
12 279 1612 883 82 229 731 857 1194 842 1038 1280 374 648 465 38 213 261 406 137 460 2120 51595 
13 285 1643 920 81 230 771 871 1197 835 1050 1341 372 658 471 41 214 271 395 122 470 2139 52405 
14 289 1663 948 80 233 798 926 1214 850 1085 1341 357 653 490 45 215 271 399 123 478 2163 52855 
15 299 1699 1086 77 238 911 1026 1376 906 1121 1503 364 670 497 44 230 255 415 112 479 2164 51630 
16 300 1805 1142 76 241 1147 1115 1474 998 1266 1614 369 668 475 44 233 250 427 113 491 2185 50315 
17 283 1864 1236 77 238 1346 1185 1605 1060 1467 1706 370 674 463 52 235 256 428 111 491 2212 49163 
18 283 1970 1360 77 257 1488 1261 1734 1272 1504 1808 374 678 458 48 234 257 430 107 476 2228 48162 
19 294 2070 1523 76 292 1554 1330 1898 1310 1535 1930 382 695 441 49 236 265 436 107 499 2215 47239 
20 298 2104 1530 74 294 1551 1340 1934 1360 1557 1991 385 694 438 47 240 280 441 105 497 2219 47797 
21 290 2231 1601 75 301 1620 1358 1981 1376 1588 2025 386 689 438 46 238 286 431 108 521 2218 48181 
22 291 2274 1623 77 306 1675 1405 2027 1395 1603 2093 394 714 414 45 231 287 437 109 557 2219 48607 
23 291 2275 1652 78 329 1658 1354 2067 1407 1567 2072 397 727 419 61 234 312 444 109 586 2213 49441 
24 291 2326 1674 80 347 1628 1351 2176 1431 1554 2049 420 710 436 62 239 308 442 119 599 2239 50175 
25 292 2375 1731 71 352 1659 1335 2229 1462 1538 2073 424 722 431 66 237 328 436 126 601 2269 50897 
26 313 2479 1746 66 386 1611 1338 2336 1461 1530 2058 418 718 454 66 237 338 433 122 606 2289 51343 
27 315 2521 1757 68 402 1624 1363 2363 1457 1527 2034 430 744 459 71 236 370 437 128 611 2292 51931 
28 361 2447 1819 65 417 1618 1375 2430 1460 1617 2053 433 712 474 88 235 375 443 127 602 2307 52576 
29 404 2501 1948 66 441 1631 1466 2634 1559 1744 2246 441 723 491 100 241 375 442 125 603 2324 51229 
30 433 2620 2055 66 445 1817 1528 2847 1702 1848 2293 458 718 484 129 237 373 448 132 640 2319 50038 
31 464 2577 2187 64 440 1884 1649 3075 1836 2080 2432 464 733 494 139 225 379 447 130 637 2376 48922 
32 504 2678 2206 65 501 1978 1821 3130 1921 2209 2493 469 749 461 159 232 432 448 132 650 2368 47973 
33 525 2755 2320 78 503 2092 1929 3235 2030 2370 2559 515 736 449 184 234 442 445 132 703 2357 46717 
34 533 2715 2280 86 522 2120 1883 3197 2053 2474 2520 526 750 429 211 232 473 455 131 742 2337 47284 
35 610 2658 2257 88 517 2123 1889 3224 2030 2517 2498 540 757 436 212 238 490 450 141 726 2391 47958 
36 620 2644 2245 106 556 2101 1920 3196 2063 2570 2496 554 764 439 219 232 531 444 145 780 2296 48645 
37 646 2601 2301 110 562 2157 1924 3186 2105 2576 2494 569 766 440 226 233 562 436 144 817 2231 49146 
38 685 2608 2334 134 583 2184 1972 3124 2148 2577 2445 622 776 445 260 233 650 437 141 892 2121 49614 
39 721 2603 2363 146 591 2136 1986 3113 2149 2588 2428 671 773 446 259 239 663 429 148 879 2121 50332 
40 756 2576 2315 151 585 2166 2073 3095 2197 2593 2387 683 775 451 262 246 675 402 159 868 2159 51052 
41 794 2600 2330 164 619 2148 2067 3062 2221 2539 2397 698 774 456 276 250 686 410 164 817 2223 51700 
42 805 2621 2318 162 658 2133 2102 3042 2241 2545 2356 734 774 463 293 254 713 417 167 813 2252 52350 
43 847 2640 2323 161 686 2111 2139 3066 2229 2575 2388 721 782 466 310 255 751 410 171 793 2263 52981 
44 860 2707 2381 169 683 2252 2317 3172 2258 2682 2381 737 787 471 315 261 757 421 172 799 2306 51985 
45 901 2795 2425 170 696 2352 2362 3254 2386 2826 2441 738 786 460 321 267 764 428 172 823 2324 50806 
46 927 2882 2421 175 733 2489 2471 3424 2578 2952 2477 760 805 467 320 277 760 433 169 813 2338 49529 
47 923 2962 2559 180 726 2554 2511 3587 2659 2971 2539 793 820 480 317 278 790 424 169 772 2395 48591 
48 950 2993 2672 184 757 2675 2645 3756 2778 3073 2645 813 821 490 315 275 807 425 169 800 2361 47367 
49 967 2992 2645 184 818 2657 2582 3768 2732 3086 2697 838 831 492 319 271 834 428 165 826 2324 48104 
50 979 2919 2699 176 802 2667 2668 3681 2728 3101 2711 842 838 500 318 267 887 433 164 893 2229 48826 
51 1008 2899 2754 157 811 2692 2654 3604 2708 3082 2701 864 833 489 336 266 928 437 163 899 2204 49508 
52 1070 2852 2726 158 834 2729 2648 3610 2740 3032 2732 878 838 494 364 269 953 438 175 912 2179 50128 
53 1078 2870 2758 165 859 2700 2689 3568 2775 3019 2708 900 840 485 425 275 989 446 174 932 2125 50836 
54 1131 2819 2766 160 874 2669 2702 3562 2794 3030 2670 936 865 463 461 283 1018 448 177 952 2146 51545 
55 1160 2811 2796 149 878 2698 2706 3501 2867 3023 2690 961 891 439 476 272 1051 469 172 931 2156 52277 
56 1165 2805 2827 155 889 2699 2700 3522 2862 3033 2641 974 884 452 479 272 1081 464 177 888 2216 52965 
57 1181 2930 2932 157 882 2829 2830 3630 3000 3126 2699 1003 892 445 483 274 1112 455 180 872 2264 51637 
58 1204 2969 3035 154 899 2951 2976 3703 3196 3109 2742 1017 903 455 510 269 1120 448 172 851 2272 50613 
59 1219 3034 3092 157 951 2953 3131 3795 3351 3177 2879 1026 899 449 531 263 1139 415 202 812 2311 49430 
60 1223 3129 3134 158 971 3048 3184 3981 3479 3250 2922 1017 882 472 547 263 1185 404 205 802 2325 48456 
61 1238 3222 3251 187 983 3149 3239 4073 3525 3333 2895 1026 854 472 558 270 1211 403 213 814 2326 47695 
62 1248 3330 3422 186 1032 3214 3287 4158 3598 3452 2975 1041 808 491 572 281 1239 403 216 795 2348 46583 
63 1275 3321 3354 193 1083 3150 3312 4113 3595 3485 3012 1052 819 492 581 286 1271 403 222 763 2395 47123 
64 1321 3297 3381 200 1126 3130 3287 4137 3591 3570 2962 1090 823 490 590 291 1296 413 223 869 2284 47682 
65 1350 3333 3345 214 1159 3128 3359 4170 3526 3592 2950 1144 821 500 573 301 1296 412 222 941 2158 48291 
66 1373 3263 3313 239 1206 3108 3351 4158 3477 3644 2832 1201 836 496 596 308 1337 421 225 937 2100 49033 
67 1363 3253 3322 240 1244 3119 3374 4190 3440 3725 2772 1220 847 475 622 311 1350 435 212 907 2169 49708 
68 1384 3212 3294 245 1306 3074 3366 4213 3402 3700 2771 1258 857 476 618 312 1384 441 207 908 2150 50373 
69 1461 3082 3309 244 1345 3110 3363 4284 3399 3703 2756 1280 875 472 628 337 1383 440 209 878 2180 50938 
70 1474 3026 3291 257 1387 3093 3357 4288 3369 3735 2695 1312 876 478 646 338 1394 444 215 876 2182 51662 
71 1486 3002 3265 260 1446 3049 3271 4324 3348 3708 2697 1314 879 469 663 353 1406 450 220 858 2180 52277 
72 1555 3019 3297 268 1488 3020 3281 4379 3345 3705 2664 1337 887 456 659 350 1395 440 210 865 2152 52814 
73 1563 3033 3336 268 1534 3218 3488 4568 3403 3733 2669 1349 906 441 691 356 1448 407 229 852 2172 51549 
74 1608 3090 3391 288 1560 3341 3598 4719 3479 3761 2728 1384 943 437 703 357 1466 389 232 833 2190 50406 
75 1665 3061 3545 290 1590 3477 3692 4895 3568 3788 2736 1421 914 434 711 369 1505 397 232 808 2225 49299 
76 1697 3175 3617 289 1647 3594 3753 5120 3720 3823 2720 1457 904 425 726 366 1544 403 237 815 2219 48130 
77 1749 3181 3728 302 1697 3568 3885 5199 3838 3903 2668 1513 886 425 753 366 1569 405 241 769 2251 47233 
78 1806 3126 3715 297 1738 3620 3905 5221 3806 3865 2669 1543 860 428 754 373 1605 408 237 771 2256 47903 
79 1837 3158 3740 317 1778 3596 3994 5209 3777 3896 2698 1572 852 421 766 379 1630 415 234 781 2268 48407 
